timestamp,source,cve_id,description,model,attack_type,cvss_score,severity,cwe_ids,published,keyword_match,eu_ai_act_risk,success_rate,defense_efficacy,defense_mechanism,defense_mature,new_technique,threat_score,atlas_id,name,tactic,record_type,owasp_id
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may purchase and configure serverless cloud infrastructure, such as Cloudflare Workers, AWS Lambda functions, or Google Apps Scripts, that can be used during targeting. By utilizing serverless infrastructure, adversaries can make it more difficult to attribute infrastructure used during operations back to them.

Once acquired, the serverless runtime environment can be leveraged to either respond directly to infected machines or to Proxy traffic to an adversary-owned command and contr",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0008.004,Serverless,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may gain access to an AI system through a user visiting a website over the normal course of browsing, or an AI agent retrieving information from the web on behalf of a user. Websites can contain an {{ create_internal_link(llm_prompt_injection) }} which, when executed, can change the behavior of the AI model.

The same approach may be used to deliver other types of malicious code that don't target AI directly (See [Drive-by Compromise in ATT&CK](https://attack.mitre.org/techniques/T11",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0078,Drive-by Compromise,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may upload, install, or otherwise set up capabilities that can be used during targeting. To support their operations, an adversary may need to take capabilities they developed ({{ create_internal_link(develop_capabilities) }}) or obtained ({{ create_internal_link(obtain_cap) }}) and stage them on infrastructure under their control. These capabilities may be staged on infrastructure that was previously purchased/rented by the adversary ({{ create_internal_link(acquire_infra) }}) or wa",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0079,Stage Capabilities,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to manipulate the context used by an AI agent's large language model (LLM) to influence the responses it generates or actions it takes. This allows an adversary to persistently change the behavior of the target agent and further their goals.

Context poisoning can be accomplished by prompting the an LLM to add instructions or preferences to memory (See {{ create_internal_link(llm_memory_poisoning) }}) or by simply prompting an LLM that uses prior messages in a thread as p",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0080,AI Agent Context Poisoning,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may manipulate the memory of a large language model (LLM) in order to persist changes to the LLM to future chat sessions. 

Memory is a common feature in LLMs that allows them to remember information across chat sessions by utilizing a user-specific database. Because the memory is controlled via normal conversations with the user (e.g. ""remember my preference for ..."") an adversary can inject memories via Direct or Indirect Prompt Injection. Memories may contain malicious instruction",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0080.000,Memory,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may introduce malicious instructions into a chat thread of a large language model (LLM) to cause behavior changes which persist for the remainder of the thread. A chat thread may continue for an extended period over multiple sessions.

The malicious instructions may be introduced via Direct or Indirect Prompt Injection. Direct Injection may occur in cases where the adversary has acquired a user's LLM API keys and can inject queries directly into any thread.

As the token limits for L",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0080.001,Thread,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may modify the configuration files for AI agents on a system. This allows malicious changes to persist beyond the life of a single agent and affects any agents that share the configuration.

Configuration changes may include modifications to the system prompt, tampering with or replacing knowledge sources, modification to settings of connected tools, and more. Through those changes, an attacker could redirect outputs or tools to malicious services, embed covert instructions that exfi",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0081,Modify AI Agent Configuration,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to use their access to a large language model (LLM) on the victim's system to collect credentials. Credentials may be stored in internal documents which can inadvertently be ingested into a RAG database, where they can ultimately be retrieved by an AI agent.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0082,RAG Credential Harvesting,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may access the credentials of other tools or services on a system from the configuration of an AI agent.

AI Agents often utilize external tools or services to take actions, such as querying databases, invoking APIs, or interacting with cloud resources. To enable these functions, credentials like API keys, tokens, and connection strings are frequently stored in configuration files. While there are secure methods such as dedicated secret managers or encrypted vaults that can be deploy",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0083,Credentials from AI Agent Configuration,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to discover configuration information for AI agents present on the victim's system. Agent configurations can include tools or services they have access to.

Adversaries may directly access agent configuring dashboards or configuration files. They may also obtain configuration details by prompting the agent with questions such as ""What tools do you have access to?""

Adversaries can use the information they discover about AI agents to help with targeting.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0084,Discover AI Agent Configuration,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to discover the data sources a particular agent can access.  The AI agent's configuration may reveal data sources or knowledge.

The embedded knowledge may include sensitive or proprietary material such as intellectual property, customer data, internal policies, or even credentials. By mapping what knowledge an agent has access to, an adversary can better understand the AI agent's role and potentially expose confidential information or pinpoint high-value targets for furt",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0084.000,Embedded Knowledge,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may discover the tools the AI agent has access to. By identifying which tools are available, the adversary can understand what actions may be executed through the agent and what additional resources it can reach. This knowledge may reveal access to external data sources such as OneDrive or SharePoint, or expose exfiltration paths like the ability to send emails, helping adversaries identify AI agents that provide the greatest value or opportunity for attack.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0084.001,Tool Definitions,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may discover keywords or other triggers (such as incoming emails, documents being added, incoming message, or other workflows) that activate an agent and may cause it to run additional actions.

Understanding these triggers can reveal how the AI agent is activated and controlled. This may also expose additional paths for compromise, as an adversary could attempt to trigger the agent from outside its environment and drive it to perform unintended or malicious actions.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0084.002,Activation Triggers,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use their access to a victim organization's AI-enabled services to collect proprietary or otherwise sensitive information. As organizations adopt generative AI in centralized services for accessing an organization's data, such as with chat agents which can access retrieval augmented generation (RAG) databases and other data sources via tools, they become increasingly valuable targets for adversaries.

AI agents may be configured to have access to tools and data sources that are n",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0085,Data from AI Services,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,Adversaries may prompt the AI service to retrieve data from a RAG database. This can include the majority of an organization's internal documents.,generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0085.000,RAG Databases,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,Adversaries may prompt the AI service to invoke various tools the agent has access to. Tools may retrieve data from different APIs or services in an organization.,generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0085.001,AI Agent Tools,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use prompts to invoke an agent's tool capable of performing write operations to exfiltrate data. Sensitive information can be encoded into the tool's input parameters and transmitted as part of a seemingly legitimate action. Variants include sending emails, creating or modifying documents, updating CRM records, or even generating media such as images or videos.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0086,Exfiltration via AI Agent Tool Invocation,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may gather information about the victim's identity that can be used during targeting. Information about identities may include a variety of details, including personal data (ex: employee names, email addresses, photos, etc.) as well as sensitive details such as credentials or multi-factor authentication (MFA) configurations.

Adversaries may gather this information in various ways, such as direct elicitation, {{ create_internal_link(victim_website) }}, or via leaked information on th",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0087,Gather Victim Identity Information,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use generative artificial intelligence (GenAI) to create synthetic media (i.e. imagery, video, audio, and text) that appear authentic. These ""[deepfakes]( https://en.wikipedia.org/wiki/Deepfake)"" may mimic a real person or depict fictional personas. Adversaries may use deepfakes for impersonation to conduct {{ create_internal_link(phishing) }} or to evade AI applications such as biometric identity verification systems (see {{ create_internal_link(evade_model) }}).

Manipulation o",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0088,Generate Deepfakes,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to get information about processes running on a system. Once obtained, this information could be used to gain an understanding of common AI-related software/applications running on systems within the network. Administrator or otherwise elevated access may provide better process details.

Identifying the AI software stack can then lead an adversary to new targets and attack pathways. AI-related software may require application tokens to authenticate with backend services. ",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0089,Process Discovery,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may extract credentials from OS caches, application memory, or other sources on a compromised system. Credentials are often in the form of a hash or clear text, and can include usernames and passwords, application tokens, or other authentication keys.

Credentials can be used to perform {{ create_internal_link(lateral_movement) }} to access other AI services such as AI agents, LLMs, or AI inference APIs. Credentials could also give an adversary access to other software tools and data",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0090,OS Credential Dumping,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use alternate authentication material, such as password hashes, Kerberos tickets, and application access tokens, in order to move laterally within an environment and bypass normal system access controls.

AI services commonly use alternate authentication material as a primary means for users to make queries, making them vulnerable to this technique.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0091,Use Alternate Authentication Material,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may manipulate a user's large language model (LLM) chat history to cover the tracks of their malicious behavior. They may hide persistent changes they have made to the LLM's behavior, or obscure their attempts at discovering private information about the user.

To do so, adversaries may delete or edit existing messages or create new threads as part of their coverup. This is feasible if the adversary has the victim's authentication tokens for the backend LLM service or if they have di",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0092,Manipulate User LLM Chat History,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use stolen application access tokens to bypass the typical authentication process and access restricted accounts, information, or services on remote systems. These tokens are typically stolen from users or services and used in lieu of login credentials.

Application access tokens are used to make authorized API requests on behalf of a user or service and are commonly used to access resources in cloud, container-based applications, software-as-a-service (SaaS), and AI-as-a-service",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0091.000,Application Access Token,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"An adversary may introduce malicious prompts into the victim's system via a public-facing application with the intention of it being ingested by an AI at some point in the future and ultimately having a downstream effect. This may occur when a data source is indexed by a retrieval augmented generation (RAG) system, when a rule triggers an action by an AI agent, or when a user utilizes a large language model (LLM) to interact with the malicious content. The malicious prompts may persist on the vi",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0093,Prompt Infiltration via Public-Facing Application,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may include instructions to be followed by the AI system in response to a future event, such as a specific keyword or the next interaction, in order to evade detection or bypass controls placed on the AI system.

For example, an adversary may include ""If the user submits a new request..."" followed by the malicious instructions as part of their prompt.

AI agents can include security measures against prompt injections that prevent the invocation of particular tools or access to certai",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0094,Delay Execution of LLM Instructions,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"An adversary may trigger a prompt injection via a user action or event that occurs within the victim's environment. Triggered prompt injections often target AI agents, which can be activated by means the adversary identifies during {{ create_internal_link(discovery) }} (See {{ create_internal_link(agent_activation_triggers) }}). These malicious prompts may be hidden or obfuscated from the user and may already exist somewhere in the victim's environment from the adversary performing {{ create_int",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0051.002,Triggered,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may search public websites and/or domains for information about victims that can be used during targeting. Information about victims may be available in various online sites, such as social media, new sites, or domains owned by the victim.

Adversaries may find the information they seek to gather via search engines. They can use precise search queries to identify software platforms or services used by the victim to use in targeting. This may be followed by {{ create_internal_link(exp",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0095,Search Open Websites/Domains,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may communicate using the API of an AI service on the victim's system. The adversary's commands to the victim system, and often the results, are embedded in the normal traffic of the AI service.

An AI service API command and control channel is covert because the adversary's commands blend in with normal communications, so an adversary may use this technique to avoid detection. Using existing infrastructure on the victim's system allows the adversary to live off the land, further red",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0096,AI Service API,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may employ various means to detect and avoid virtualization and analysis environments. This may include changing behaviors based on the results of checks for the presence of artifacts indicative of a virtual machine environment (VME) or sandbox. If the adversary detects a VME, they may alter their malware to disengage from the victim or conceal the core functions of the implant. They may also search for VME artifacts before dropping secondary or additional payloads.

Adversaries may ",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0097,Virtualization/Sandbox Evasion,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may attempt to use their access to an AI agent on the victim's system to retrieve data from available agent tools to collect credentials. Agent tools may connect to a wide range of sources that may contain credentials including document stores (e.g. SharePoint, OneDrive or Google Drive), code repositories (e.g. GitHub or GitLab), or enterprise productivity tools (e.g. as email providers or Slack), and local notetaking tools (e.g. Obsidian or Apple Notes).",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0098,AI Agent Tool Credential Harvesting,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may place malicious content on a victim's system where it can be retrieved by an AI Agent Tool. This may be accomplished by placing documents in a location that will be ingested by a service the AI agent has associated tools for.

The content may be targeted such that it would often be retrieved by common queries. The adversary's content may include false or misleading information. It may also include prompt injections with malicious instructions.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0099,AI Agent Tool Data Poisoning,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may craft deceptive web content designed to bait Computer-Using AI agents or AI web browsers into taking unintended actions, such as clicking buttons, copying code, or navigating to specific web pages. These attacks exploit the agent's interpretation of UI content, visual cues, or prompt-like language embedded in the site. When successful, they can lead the agent to inadvertently copy and execute malicious code on the user's operating system.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0100,AI Agent Clickbait,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may invoke an AI agent's tool capable of performing mutative operations to perform Data Destruction. Adversaries may destroy data and files on specific systems or in large numbers on a network to interrupt availability to systems, services, and network resources.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0101,Data Destruction via AI Agent Tool Invocation,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may use large language models (LLMs) to dynamically generate malicious commands from natural language. Dynamically generated commands may be harder detect as the attack signature is constantly changing. AI-generated commands may also allow adversaries to more rapidly adapt to different environments and adjust their tactics.

Adversaries may utilize LLMs present in the victim's environment or call out to externally hosted services. [APT28](https://attack.mitre.org/groups/G0007) utiliz",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0102,Generate Malicious Commands,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may launch AI agents in the victim's environment to execute actions on their behalf. AI agents may have access to a wide range of tools and data sources, as well as permissions to access and interact with other services and systems in the victim's environment. The adversary may leverage these capabilities to carry out their operations.

Adversaries may configure the AI agent by providing an initial system prompt and granting access to tools, effectively defining their goals for the a",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0103,Deploy AI Agent,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may create and publish poisoned AI agent tools. Poisoned tools may contain an {{ create_internal_link(llm_prompt_injection) }}, which can lead to a variety of impacts.

Tools may be published to open source version control repositories (e.g. GitHub, GitLab), to package registries (e.g. npm), or to repositories specifically designed for sharing tools (e.g. OpenClaw Hub). These registries may be largely unregulated and may contain many poisoned tools [\[1\]][1].

[1]: https://opensourc",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0104,Publish Poisoned AI Agent Tool,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"A victim may invoke a poisoned tool when interacting with their AI agent. A poisoned tool may execute an {{ create_internal_link(llm_prompt_injection) }} or perform {{ create_internal_link(llm_plugin_compromise) }}.

Poisoned AI agent tools may be introduced into the victim's environment via {{ create_internal_link(supply_chain_software) }}, or the user may configure their agent to connect to remote tools.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0011.002,Poisoned AI Agent Tool,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,An adversary may rely upon a user clicking a malicious link in order to gain execution. Users may be subjected to social engineering to get them to click on a link that will lead to code execution. This user action will typically be observed as follow-on behavior from Spearphishing Link. Clicking on a link may also lead to other execution techniques such as exploitation of a browser or application vulnerability via Exploitation for Client Execution. Links may also lead users to download files th,generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0011.003,Malicious Link,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may break out of a container or virtualized environment to gain access to the underlying host. This can allow an adversary access to other containerized or virtualized resources from the host level or to the host itself. In principle, containerized / virtualized resources should provide a clear separation of application functionality and be isolated from the host environment.

There are many ways an adversary may escape from a container or sandbox environment via AI Systems. For exam",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0105,Escape to Host,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may exploit software vulnerabilities in an attempt to collect credentials. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0106,Exploitation for Credential Access,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may exploit a system or application vulnerability to bypass security features. Exploitation of a vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. Vulnerabilities may exist in defensive security software that can be used to disable or circumvent them.",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0107,Exploitation for Defense Evasion,,technique,
2026-03-09T13:10:01.771767+00:00,mitre_atlas,,"Adversaries may abuse AI agents present on the victim's system for command and control. AI agents are often granted access to tools that can execute shell commands, reach out to the internet, and interact with other services in the victim's environment, making them capable C2 agents.

The adversary may modify the behavior of an AI agent for C2 via {{ create_internal_link(llm_prompt_injection) }} and rely on the agent's ability to invoke tools to retrieve and execute the adversary's commands. The",generic,other,,HIGH,,,,minimal,0.0,0.0,unknown,False,False,24.0,AML.T0108,AI Agent,,technique,
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,prompt_injection,,,,,,high,0.78,0.65,Input sanitization + output filtering,False,True,45.4,,Prompt Injection,,taxonomy,LLM01
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,remote_code_execution,,,,,,high,0.15,0.8,Sandboxing + input validation,True,True,23.5,,Insecure Output Handling,,taxonomy,LLM02
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,data_poisoning,,,,,,unacceptable,0.34,0.45,Data provenance + anomaly detection,False,True,41.2,,Training Data Poisoning,,taxonomy,LLM03
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,denial_of_service,,,,,,high,0.71,0.85,Rate limiting + resource quotas,True,True,39.3,,Model Denial of Service,,taxonomy,LLM04
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,supply_chain,,,,,,high,0.23,0.75,SBOM + signature verification,True,True,26.9,,Supply Chain Vulnerabilities,,taxonomy,LLM05
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,data_exfiltration,,,,,,high,0.29,0.6,Differential privacy + output filtering,False,True,31.7,,Sensitive Information Disclosure,,taxonomy,LLM06
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,remote_code_execution,,,,,,high,0.15,0.8,Sandboxing + input validation,True,True,23.5,,Insecure Plugin Design,,taxonomy,LLM07
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,other,,,,,,high,0.0,0.0,unknown,False,False,35.0,,Excessive Agency,,taxonomy,LLM08
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,other,,,,,,limited,0.0,0.0,unknown,False,False,28.0,,Overreliance,,taxonomy,LLM09
2026-03-09T13:10:02.315178+00:00,owasp_llm,,,generic,model_extraction,,,,,,high,0.41,0.7,Rate limiting + watermarking,True,True,33.3,,Model Theft,,taxonomy,LLM10
